Zip Code,Choice1,Choice2,Choice3,Choice4
13482,Georgia,Pennsylvania,Texas,California
02858,Pennsylvania,Georgia,Texas,California
14732,Pennsylvania,Georgia,Texas,California
98245,California,Georgia,Texas,Pennsylvania
37330,Georgia,California,Texas,Pennsylvania
71940,Texas,Georgia,California,Pennsylvania
48139,Georgia,Pennsylvania,Texas,California
37813,Georgia,Pennsylvania,California,Texas
30105,Georgia,Pennsylvania,Texas,California
13320,Pennsylvania,Texas,Georgia,California
57528,Pennsylvania,Georgia,Texas,California
31032,Texas,Georgia,Pennsylvania,California
62452,Pennsylvania,Georgia,Texas,California
75704,Texas,Pennsylvania,Georgia,California
50261,Texas,Pennsylvania,Georgia,California
52601,Pennsylvania,Georgia,Texas,California
15145,Georgia,Pennsylvania,California,Texas
66839,Georgia,Pennsylvania,Texas,California
54488,Pennsylvania,Georgia,Texas,California
52041,Pennsylvania,Georgia,Texas,California
60145,Texas,Pennsylvania,Georgia,California
95051,California,Texas,Georgia,Pennsylvania
44254,Pennsylvania,Texas,Georgia,California
32631,Texas,Georgia,California,Pennsylvania
16858,Pennsylvania,Georgia,Texas,California
47138,Pennsylvania,Texas,Georgia,California
23102,Pennsylvania,Georgia,Texas,California
24381,Pennsylvania,Texas,Georgia,California
96010,California,Texas,Pennsylvania,Georgia
31625,Georgia,Texas,Pennsylvania,California
70469,Georgia,Pennsylvania,Texas,California
87144,California,Texas,Pennsylvania,Georgia
94289,California,Texas,Georgia,Pennsylvania
77550,Texas,California,Georgia,Pennsylvania
94808,California,Texas,Georgia,Pennsylvania
92557,California,Pennsylvania,Texas,Georgia
53128,Texas,Pennsylvania,Georgia,California
05730,Pennsylvania,Texas,Georgia,California
49766,Georgia,Pennsylvania,Texas,California
03820,Pennsylvania,Georgia,Texas,California
59008,Texas,California,Pennsylvania,Georgia
90264,California,Texas,Pennsylvania,Georgia
72065,Texas,Georgia,California,Pennsylvania
34958,Pennsylvania,Georgia,Texas,California
73625,Texas,Pennsylvania,Georgia,California
27891,Georgia,Pennsylvania,Texas,California
46516,Texas,Georgia,Pennsylvania,California
36740,Georgia,Pennsylvania,Texas,California
78040,Texas,California,Georgia,Pennsylvania
45322,Georgia,Pennsylvania,Texas,California
79831,Texas,Georgia,California,Pennsylvania
15640,Pennsylvania,Texas,Georgia,California
17177,Pennsylvania,Georgia,Texas,California
24269,Pennsylvania,Texas,Georgia,California
72104,Georgia,Pennsylvania,Texas,California
68828,Texas,California,Pennsylvania,Georgia
05669,Pennsylvania,Georgia,Texas,California
19464,Pennsylvania,Georgia,Texas,California
86326,California,Pennsylvania,Texas,Georgia
84123,California,Pennsylvania,Texas,Georgia
70372,Texas,Georgia,Pennsylvania,California
84512,California,Texas,Pennsylvania,Georgia
71998,Texas,California,Georgia,Pennsylvania
11561,Pennsylvania,Georgia,California,Texas
68041,Texas,Pennsylvania,California,Georgia
16927,Pennsylvania,Georgia,Texas,California
67701,Pennsylvania,Texas,Georgia,California
54114,Texas,Pennsylvania,Georgia,California
04693,Texas,Pennsylvania,Georgia,California
76537,Texas,Georgia,Pennsylvania,California
14610,Pennsylvania,Georgia,Texas,California
34275,Georgia,Texas,Pennsylvania,California
20049,Pennsylvania,Georgia,Texas,California
47443,Pennsylvania,Georgia,Texas,California
35480,Texas,Georgia,Pennsylvania,California
87325,California,Georgia,Texas,Pennsylvania
76207,Texas,Pennsylvania,Georgia,California
29102,Georgia,Pennsylvania,Texas,California
72858,Texas,Georgia,Pennsylvania,California
95936,California,Texas,Georgia,Pennsylvania
12077,Pennsylvania,Georgia,Texas,California
36722,Texas,Georgia,Pennsylvania,California
05853,Pennsylvania,Texas,Georgia,California
89433,California,Pennsylvania,Georgia,Texas
14722,Pennsylvania,Georgia,Texas,California
44905,Texas,Georgia,Pennsylvania,California
55445,Texas,Pennsylvania,Georgia,California
22947,Pennsylvania,Georgia,Texas,California
62250,Texas,Pennsylvania,Georgia,California
53801,Georgia,Texas,Pennsylvania,California
40108,Texas,Georgia,Pennsylvania,California
76883,Texas,California,Georgia,Pennsylvania
23058,Georgia,Texas,Pennsylvania,California
64733,Pennsylvania,California,Texas,Georgia
50668,Texas,Pennsylvania,California,Georgia
33775,Georgia,Texas,Pennsylvania,California
94551,Texas,California,Georgia,Pennsylvania
53541,Texas,Pennsylvania,Georgia,California
20816,Pennsylvania,Georgia,California,Texas
70361,Texas,Georgia,Pennsylvania,California
44802,Georgia,Pennsylvania,Texas,California
41063,Pennsylvania,Georgia,Texas,California
21609,Pennsylvania,Texas,Georgia,California
66501,Georgia,Pennsylvania,Texas,California
31533,Georgia,Texas,Pennsylvania,California
10968,Pennsylvania,Texas,Georgia,California
77340,Texas,California,Georgia,Pennsylvania
40152,Texas,Pennsylvania,Georgia,California
75607,Texas,Pennsylvania,Georgia,California
97403,California,Georgia,Texas,Pennsylvania
58329,Texas,California,Georgia,Pennsylvania
32821,Georgia,California,Texas,Pennsylvania
15022,Georgia,Pennsylvania,Texas,California
05352,Pennsylvania,Texas,Georgia,California
54484,Texas,Pennsylvania,Georgia,California
72837,Georgia,California,Pennsylvania,Texas
12810,Pennsylvania,Georgia,Texas,California
97053,California,Pennsylvania,Georgia,Texas
48410,Texas,Georgia,Pennsylvania,California
26378,Texas,Georgia,Pennsylvania,California
53717,Texas,Pennsylvania,Georgia,California
79781,Texas,California,Georgia,Pennsylvania
17606,Pennsylvania,Texas,Georgia,California
41007,Texas,Georgia,Pennsylvania,California
32170,Georgia,Texas,Pennsylvania,California
71427,Texas,Pennsylvania,Georgia,California
67111,Texas,Georgia,Pennsylvania,California
56325,Georgia,Texas,Pennsylvania,California
40233,Georgia,Pennsylvania,Texas,California
32201,Georgia,Texas,Pennsylvania,California
30412,Texas,Pennsylvania,Georgia,California
38028,Texas,Georgia,Pennsylvania,California
23860,Pennsylvania,Georgia,Texas,California
14820,Pennsylvania,Georgia,Texas,California
52354,Texas,Pennsylvania,Georgia,California
61054,Pennsylvania,California,Texas,Georgia
46151,Texas,Georgia,Pennsylvania,California
47385,Georgia,Pennsylvania,Texas,California
46121,Texas,Georgia,Pennsylvania,California
81007,Texas,California,Pennsylvania,Georgia
18058,Pennsylvania,Texas,Georgia,California
70114,Texas,Georgia,Pennsylvania,California
63334,Pennsylvania,California,Texas,Georgia
28759,Pennsylvania,Georgia,Texas,California
32774,Georgia,Texas,Pennsylvania,California
19098,Pennsylvania,Georgia,Texas,California
59801,California,Texas,Georgia,Pennsylvania
19707,Pennsylvania,Georgia,Texas,California
37082,Texas,Pennsylvania,Georgia,California
42054,Texas,Georgia,Pennsylvania,California
59719,Texas,California,Georgia,Pennsylvania
47304,Georgia,Pennsylvania,Texas,California
08343,Pennsylvania,Georgia,Texas,California
64734,Georgia,Pennsylvania,Texas,California
84307,Texas,Pennsylvania,California,Georgia
20779,Pennsylvania,Georgia,Texas,California
27499,Georgia,Texas,Pennsylvania,California
60303,Texas,Pennsylvania,Georgia,California
59843,Texas,California,Georgia,Pennsylvania
89106,California,Georgia,Texas,Pennsylvania
85606,California,Texas,Pennsylvania,Georgia
12754,Georgia,Pennsylvania,Texas,California
77224,Texas,California,Georgia,Pennsylvania
36305,Texas,Georgia,Pennsylvania,California
25106,Georgia,Pennsylvania,Texas,California
17861,Pennsylvania,Georgia,Texas,California
50106,Texas,Pennsylvania,Georgia,California
47118,Georgia,Pennsylvania,California,Texas
47380,Georgia,Texas,Pennsylvania,California
62343,Pennsylvania,California,Texas,Georgia
33174,Georgia,Texas,Pennsylvania,California
61572,Pennsylvania,Georgia,California,Texas
55114,Texas,Georgia,Pennsylvania,California
52647,Texas,Pennsylvania,Georgia,California
39535,Texas,Georgia,Pennsylvania,California
68640,Texas,Pennsylvania,Georgia,California
16678,Pennsylvania,Georgia,Texas,California
20006,Pennsylvania,Georgia,Texas,California
83624,California,Texas,Pennsylvania,Georgia
70128,Texas,Georgia,Pennsylvania,California
53935,Pennsylvania,Texas,Georgia,California
65817,Georgia,Texas,Pennsylvania,California
16365,Georgia,Pennsylvania,Texas,California
08001,Pennsylvania,Georgia,Texas,California
02907,Pennsylvania,Georgia,Texas,California
20891,Pennsylvania,Georgia,Texas,California
29466,Georgia,Texas,California,Pennsylvania
64458,Texas,Georgia,California,Pennsylvania
42370,Texas,Pennsylvania,Georgia,California
58731,Georgia,California,Texas,Pennsylvania
12885,Pennsylvania,Georgia,Texas,California
39756,Texas,Pennsylvania,Georgia,California
75561,Texas,California,Pennsylvania,Georgia
84621,California,Texas,Pennsylvania,Georgia
32234,Georgia,Texas,Pennsylvania,California
30180,Texas,Georgia,Pennsylvania,California
29414,Georgia,Pennsylvania,Texas,California
28421,Texas,Georgia,Pennsylvania,California
01741,Pennsylvania,Georgia,Texas,California
53183,Pennsylvania,Texas,Georgia,California
83539,California,Texas,Pennsylvania,Georgia
17302,Pennsylvania,Georgia,Texas,California
98194,California,Texas,Georgia,Pennsylvania
34201,Texas,Pennsylvania,Georgia,California
12150,Pennsylvania,Georgia,Texas,California
20380,Pennsylvania,Georgia,Texas,California
12149,Texas,Pennsylvania,Georgia,California
26755,Pennsylvania,Texas,Georgia,California
92273,California,Texas,Pennsylvania,Georgia
40115,Georgia,Pennsylvania,Texas,California
24378,Pennsylvania,Georgia,Texas,California
95860,California,Texas,Pennsylvania,Georgia
43440,Georgia,Texas,Pennsylvania,California
17946,Texas,Pennsylvania,Georgia,California
63383,Texas,Pennsylvania,California,Georgia
40618,Georgia,Texas,Pennsylvania,California
82443,Texas,California,Pennsylvania,Georgia
63873,Texas,Pennsylvania,Georgia,California
49918,Georgia,Pennsylvania,Texas,California
79766,Texas,California,Georgia,Pennsylvania
77835,Texas,California,Georgia,Pennsylvania
92102,California,Texas,Pennsylvania,Georgia
14818,Pennsylvania,Georgia,Texas,California
18955,Pennsylvania,Georgia,Texas,California
49430,Pennsylvania,Texas,Georgia,California
76177,Texas,California,Georgia,Pennsylvania
62085,Texas,Pennsylvania,Georgia,California
51041,Texas,Pennsylvania,Georgia,California
76006,Texas,California,Georgia,Pennsylvania
55347,Georgia,Pennsylvania,California,Texas
68358,Texas,Pennsylvania,Georgia,California
81146,Pennsylvania,California,Texas,Georgia
70789,Texas,Georgia,Pennsylvania,California
89801,California,Texas,Georgia,Pennsylvania
33443,Georgia,Pennsylvania,Texas,California
56757,Texas,Pennsylvania,California,Georgia
10514,Pennsylvania,Georgia,Texas,California
47527,Georgia,California,Pennsylvania,Texas
82401,Texas,California,Pennsylvania,Georgia
97499,California,Texas,Georgia,Pennsylvania
26506,Georgia,Pennsylvania,Texas,California
67467,Texas,Pennsylvania,Georgia,California
10268,Pennsylvania,Georgia,Texas,California
04854,Pennsylvania,Texas,Georgia,California
65630,Texas,California,Georgia,Pennsylvania
13026,Pennsylvania,Georgia,Texas,California
43333,Texas,Georgia,Pennsylvania,California
25322,Georgia,Pennsylvania,Texas,California
97522,California,Texas,Georgia,Pennsylvania
44822,Texas,California,Georgia,Pennsylvania
28388,Pennsylvania,Texas,Georgia,California
93646,California,Texas,Pennsylvania,Georgia
58782,Georgia,California,Texas,Pennsylvania
61466,Texas,Pennsylvania,Georgia,California
52625,Texas,Pennsylvania,Georgia,California
29649,Georgia,Pennsylvania,Texas,California
93421,California,Texas,Pennsylvania,Georgia
95648,California,Texas,Georgia,Pennsylvania
17263,Pennsylvania,Georgia,Texas,California
95917,California,Texas,Georgia,Pennsylvania
12133,Pennsylvania,Georgia,Texas,California
70302,Texas,Georgia,Pennsylvania,California
14863,Pennsylvania,Texas,Georgia,California
16331,Georgia,Texas,California,Pennsylvania
17579,Pennsylvania,Texas,Georgia,California
47946,Texas,Georgia,Pennsylvania,California
32618,Georgia,Texas,Pennsylvania,California
28457,Georgia,Pennsylvania,Texas,California
79528,Texas,California,Georgia,Pennsylvania
18916,Pennsylvania,Texas,Georgia,California
83856,California,Texas,Georgia,Pennsylvania
68368,Pennsylvania,Texas,Georgia,California
81010,Texas,Pennsylvania,California,Georgia
49919,Texas,Pennsylvania,Georgia,California
81241,Texas,California,Pennsylvania,Georgia
44050,Georgia,Pennsylvania,Texas,California
05837,Pennsylvania,Texas,Georgia,California
96032,California,Texas,Georgia,Pennsylvania
99144,Texas,California,Georgia,Pennsylvania
33023,Georgia,Texas,California,Pennsylvania
02893,Pennsylvania,Texas,Georgia,California
39094,Texas,Georgia,California,Pennsylvania
94617,California,Texas,Georgia,Pennsylvania
92816,California,Pennsylvania,Texas,Georgia
12181,Pennsylvania,Georgia,Texas,California
55302,Georgia,California,Texas,Pennsylvania
63338,Texas,Pennsylvania,Georgia,California
43530,Georgia,Pennsylvania,Texas,California
29307,Georgia,Pennsylvania,Texas,California
33569,Georgia,Texas,Pennsylvania,California
34681,Georgia,Texas,Pennsylvania,California
13749,Pennsylvania,Georgia,Texas,California
11359,Pennsylvania,Georgia,Texas,California
13261,Georgia,Pennsylvania,Texas,California
44411,Georgia,Pennsylvania,Texas,California
50147,Georgia,California,Texas,Pennsylvania
02126,Pennsylvania,Georgia,Texas,California
44665,Pennsylvania,Texas,Georgia,California
86001,California,Texas,Pennsylvania,Georgia
05822,Pennsylvania,Texas,Georgia,California
38659,Texas,Georgia,Pennsylvania,California
45715,Georgia,Pennsylvania,Texas,California
65284,Pennsylvania,Texas,Georgia,California
29469,Georgia,Pennsylvania,Texas,California
31099,Texas,Georgia,Pennsylvania,California
30732,Georgia,California,Texas,Pennsylvania
93302,California,Texas,Pennsylvania,Georgia
94974,California,Texas,Georgia,Pennsylvania
47420,Pennsylvania,Texas,Georgia,California
97031,California,Texas,Georgia,Pennsylvania
32332,Georgia,Texas,Pennsylvania,California
42334,Texas,Pennsylvania,Georgia,California
11236,Pennsylvania,Georgia,Texas,California
07041,Pennsylvania,Georgia,Texas,California
01349,Pennsylvania,Georgia,Texas,California
48158,Georgia,Pennsylvania,Texas,California
48101,Georgia,Pennsylvania,Texas,California
28134,Georgia,California,Pennsylvania,Texas
28694,Georgia,Texas,California,Pennsylvania
92614,California,Texas,Georgia,Pennsylvania
15334,Georgia,Pennsylvania,Texas,California
21669,Pennsylvania,Georgia,Texas,California
70783,Texas,Georgia,Pennsylvania,California
14772,Pennsylvania,Georgia,Texas,California
49638,Pennsylvania,Georgia,Texas,California
46634,Texas,Georgia,Pennsylvania,California
63501,Pennsylvania,Texas,Georgia,California
47457,Georgia,Pennsylvania,Texas,California
31601,Georgia,Texas,Pennsylvania,California
35238,Texas,Georgia,Pennsylvania,California
15148,Georgia,Pennsylvania,Texas,California
45623,Georgia,Texas,Pennsylvania,California
23872,Pennsylvania,Georgia,California,Texas
34994,Georgia,Pennsylvania,California,Texas
57241,Texas,California,Pennsylvania,Georgia
15434,Georgia,Pennsylvania,Texas,California
53933,Texas,Pennsylvania,Georgia,California
99343,California,Texas,Georgia,Pennsylvania
46181,Texas,Georgia,Pennsylvania,California
90039,California,Texas,Pennsylvania,Georgia
28432,Pennsylvania,Georgia,Texas,California
81625,Texas,California,Pennsylvania,Georgia
66285,Pennsylvania,Texas,Georgia,California
72577,Texas,Georgia,California,Pennsylvania
79938,Texas,California,Pennsylvania,Georgia
65275,Georgia,California,Texas,Pennsylvania
86431,California,Texas,Pennsylvania,Georgia
20416,Pennsylvania,Georgia,California,Texas
59741,California,Pennsylvania,Texas,Georgia
47469,Georgia,Pennsylvania,Texas,California
44843,Georgia,Pennsylvania,California,Texas
57070,Pennsylvania,California,Georgia,Texas
42326,Pennsylvania,Georgia,Texas,California
79565,California,Georgia,Pennsylvania,Texas
72722,Texas,Georgia,California,Pennsylvania
26525,Georgia,Texas,Pennsylvania,California
43913,Georgia,Texas,Pennsylvania,California
17824,Pennsylvania,Georgia,California,Texas
78247,Texas,Pennsylvania,Georgia,California
45719,Georgia,Texas,Pennsylvania,California
24855,Georgia,Pennsylvania,Texas,California
19001,Pennsylvania,Georgia,Texas,California
15847,Pennsylvania,Georgia,California,Texas
49065,Georgia,Pennsylvania,Texas,California
63855,Texas,Georgia,Pennsylvania,California
03752,Texas,Pennsylvania,Georgia,California
